"interaction","Kendall","name","NMI","selected","shared interaction","shared name","Spearman","Weight"
"IGLC2","0.7018303","IGHV5-51","0.6822222","false","IGLC2","IGHV5-51","0.8398024","0.7412850260734558"
"LINC01114","0.74627644","RP11-104C4.2","0.5961345","false","LINC01114","RP11-104C4.2","0.88128185","0.7412309646606445"
"RP11-145G20.1","0.75838774","RP11-24P4.1","0.5916166","false","RP11-145G20.1","RP11-24P4.1","0.87351954","0.7411746382713318"
"RP11-1217F2.7","0.719765","AP003900.6","0.6748411","false","RP11-1217F2.7","AP003900.6","0.8288265","0.7411441802978516"
"SCRT2","0.7459893","LINC00454","0.5997915","false","SCRT2","LINC00454","0.8772475","0.7410094738006592"
"OR5P1P","0.7405034","OR5P4P","0.5812602","false","OR5P1P","OR5P4P","0.9006664","0.740809977054596"
"KIF2B","0.7549057","LINC01111","0.62119114","false","KIF2B","LINC01111","0.8461004","0.7407324314117432"
"RP11-638L3.3","0.77758574","AC005614.3","0.54697216","false","RP11-638L3.3","AC005614.3","0.89742255","0.7406601905822754"
"UROC1","0.76147956","LINC01019","0.57487303","false","UROC1","LINC01019","0.88530153","0.7405514121055603"
"OR2T4","0.7696262","RP11-64I5.1","0.6340319","false","OR2T4","RP11-64I5.1","0.81786996","0.7405093312263489"
"PABPC1P8","0.74680287","SPATA31D5P","0.63116133","false","PABPC1P8","SPATA31D5P","0.84339267","0.7404522895812988"
"FLJ33581","0.7610068","CTD-2561F5.1","0.5712736","false","FLJ33581","CTD-2561F5.1","0.88898385","0.74042147397995"
"RP11-44K6.4","0.72686905","RP11-492D6.3","0.5960782","false","RP11-44K6.4","RP11-492D6.3","0.89822847","0.7403919100761414"
"RP5-1119O21.2","0.7767337","RP11-342M1.6","0.5838241","false","RP5-1119O21.2","RP11-342M1.6","0.8606053","0.7403876781463623"
"OSBPL9P2","0.7597508","ZNF72P","0.61940837","false","OSBPL9P2","ZNF72P","0.84196657","0.740375280380249"
"IGHV1-24","0.71197784","IGLV1-47","0.6221645","false","IGHV1-24","IGLV1-47","0.88664794","0.7402634620666504"
