"","logFC","AveExpr","t","P.Value","adj.P.Val"
"HMGB3P24",-2.84990006780637,4.104524753172,-3.10899579734092,0.00120003268439339,0.0419024980108375
"RP11-289A15.1",-2.63047958105229,6.97639924151869,-3.10857605601318,0.00120159677809367,0.0419236540950192
"AC055733.1",-2.90602499561781,2.21320662033604,-3.10718464574915,0.00120679516966383,0.0420392191474056
"AF178030.2",-3.0962206810629,6.98532746482958,-3.10717513975654,0.00120683075628866,0.0420392191474056
"CTD-2282P23.2",-3.11695994865022,4.04252735216934,-3.10537986542618,0.00121356902969186,0.0422403120024487
"RP11-118A3.1",-3.02670102339103,2.03450337211865,-3.10312344062863,0.00122208767154832,0.0424692452784609
"AC092338.5",-2.59788201465759,6.32871722668538,-3.1032978059567,0.00122142742028593,0.0424692452784609
"RP11-74D7.1",-2.99817150202163,4.81589677598058,-3.10222417277618,0.0012254980977152,0.0425539625168536
"RP11-210K20.5",-3.02065540701281,5.27007170485443,-3.10085368995917,0.0012307125682798,0.0427011390066438
"FLJ42393",-2.63318912550162,8.55497428044231,-3.09812301003681,0.00124116379424641,0.0430296341726379
"RP1-67K17.4",-2.96967884121055,2.51433489470408,-3.09660949595495,0.00124699192150403,0.0431974588674933
"SLIT2-IT1",-2.93471018757938,2.22138516738837,-3.09607802425995,0.00124904448786582,0.0432343310388491
"SNRPGP4",-3.14467450968043,4.86957364715361,-3.09423956400648,0.00125616889335201,0.043446562388883
"BTLA",-3.10311751910939,5.85956781422951,-3.09322473665251,0.00126011768047308,0.0434800226782795
"TIMM9P1",-2.87478671164853,3.62053285141738,-3.09349840924264,0.00125905166298468,0.0434800226782795
"RP11-75C10.7",-3.009241023965,4.02970625102741,-3.09340103901215,0.0012594308464729,0.0434800226782795
"AC009542.2",-2.63231762737358,6.27827236726535,-3.09283237708572,0.00126164747131367,0.0434985028880343
"RP11-244G12.1",-3.17147550240535,4.80677506729841,-3.09195104904686,0.00126509000792266,0.043582848839868
"RN7SKP133",-2.76619504136352,1.79618523752774,-3.08991527313354,0.0012730752351939,0.0438234364203019
"RP11-337C18.10",3.38200747960037,2.63308652558438,3.08471191144614,0.00129369803443006,0.044498330505019
"HSPE1P28",-2.751738806417,2.17531746120183,-3.08345864832857,0.00129871123568568,0.044635674771186
"SSXP10",-2.78239041696641,4.41375669954306,-3.07980532068403,0.00131342792454009,0.0451060428214114
"RP11-436I24.1",-2.82540302005868,6.03383429188015,-3.07757641605751,0.00132248237458477,0.0453458063109974
"RP11-522L3.5",-2.9118959133631,3.87806055240947,-3.07762590057792,0.00132228072794277,0.0453458063109974
"AC104651.2",-2.88142344894571,4.20562293333139,-3.0744101567842,0.00133544410984586,0.0457543858214378
"RN7SL398P",-2.91367461347252,3.77374022584664,-3.07403167362169,0.00133700136072923,0.045771896349472
"AC006116.19",-2.88596245441415,4.58332810042999,-3.07317973950709,0.00134051276106972,0.0458562269916518
"RP11-843P14.2",-2.8568176056135,3.88982255984542,-3.07260212442052,0.00134289836450681,0.0459019447217984
"RP11-47J17.2",-2.83187334903836,2.82855387379814,-3.0688134365342,0.00135864376677994,0.0464038892147978
"RP11-235E17.4",-2.72648766380205,5.34159120424378,-3.06717300912796,0.0013655141271622,0.0466021638780035
"RP1-21O18.3",-2.88014459943212,5.28761651681073,-3.06546340497021,0.0013727084446033,0.0468111768264095
"CTD-2566J3.2",-2.74414585981762,4.59610302448795,-3.06426058446033,0.00137779114829214,0.0469479114642349
"RP11-36N20.1",-2.93829414370472,3.94001968878803,-3.06369595917986,0.00138018306593344,0.0469928167320776
"RP11-96D1.10",-2.67831722804471,7.59491335620039,-3.06032048642525,0.00139456295592063,0.047445504235956
"RP5-1049G16.4",-2.73351408910061,6.20927590619874,-3.0591668143696,0.0013995094533436,0.0475767968940863
"AC016629.3",-2.88458646112944,4.58131951582427,-3.05823110629063,0.00140353333219479,0.0476765453029396
"U51561.1",-2.71852253659905,5.40317903202192,-3.05718732607294,0.00140803459764978,0.0477923426814377
"RP11-253I19.3",-2.68764715855628,3.56791967140592,-3.05652105496212,0.00141091485314722,0.047852981903021
"LINC01359",-2.75022038593379,7.47455975406883,-3.05422208153977,0.00142089513106472,0.0480197363409052
"RP11-305O4.3",-2.99062069598578,3.47112641875262,-3.05471961041117,0.00141872973920118,0.0480197363409052
"ADAM1B",-2.6891145628833,6.89062747290183,-3.05412472316206,0.00142131922109783,0.0480197363409052
"CTD-2196E14.7",-2.93628478227289,7.08364227482167,-3.05450138347144,0.00141967915059475,0.0480197363409052
"RP11-426C22.5",-2.83993949167842,6.40191301227711,-3.05509214686482,0.00141711035161281,0.0480197363409052
"XXbac-B476C20.14",-2.82585559229481,3.97265807633951,-3.05356656400139,0.00142375280718512,0.0480648401388606
"RPL31P58",-2.91497670479174,4.96490576295913,-3.04975351766124,0.00144048122552173,0.0485920852575378
"GPR18",-2.58502456976847,8.42169024596451,-3.04939042648299,0.00144208361179001,0.0486086611579635
"RP11-44F21.3",-3.16360534188061,5.62004898303753,-3.048965087048,0.00144396280884932,0.0486345348828141
"WWC3-AS1",-2.84954168291003,3.95669599135243,-3.04859089544987,0.00144561790271121,0.0486528265226314
"RP11-173A16.2",-2.74105847524562,7.02875166161457,-3.0480995916358,0.00144779366375692,0.0486885998283571
"AC011753.5",-2.8677090799434,2.87177917365129,-3.04698177193695,0.00145275527478522,0.0488179330125982
"CTB-43P18.1",-4.07538680309336,5.62145358594074,-3.04603608515414,0.00145696512997499,0.0489218253005879
"RP11-342M3.5",-3.01267478724698,3.7235215570068,-3.04487440676832,0.00146215195181312,0.0490583375734106
"RP11-26H16.1",-2.76587521638321,3.96405024558776,-3.04335043012874,0.0014689823236673,0.0492185808579143
"RP11-1110F20.1",-2.81640411359426,7.13632949747224,-3.04330691505086,0.00146917778845392,0.0492185808579143
